キャリア,地域,都道府県,店名,住所,URL,緯度,経度,取得結果
au,東海,静岡県,ａｕショップ 清水大曲,424-0819 静岡県静岡市清水区元城町１－１５,https://www.au.com/storelocator/detail/?shopId=N-00331,35.020734,138.477275,ok
au,東海,静岡県,ａｕショップ 静岡井宮,420-0008 静岡県静岡市葵区水道町７０－６,https://www.au.com/storelocator/detail/?shopId=N-00536,34.984909,138.370203,ok
au,東海,静岡県,ａｕショップ 静岡駅南,422-8055 静岡県静岡市駿河区寿町13-18,https://www.au.com/storelocator/detail/?shopId=N-00336,34.960472,138.380470,ok
au,東海,静岡県,ａｕショップ 静岡小黒,422-8072 静岡県静岡市駿河区小黒3丁目11－17,https://www.au.com/storelocator/detail/?shopId=N-00161,34.971420,138.404812,ok
au,東海,静岡県,ａｕショップ 静岡本通,420-0064 静岡県静岡市葵区本通９丁目２１－１１,https://www.au.com/storelocator/detail/?shopId=N-00339,34.967863,138.373196,ok
au,東海,静岡県,ａｕショップ 静岡流通,420-0816 静岡県静岡市葵区沓谷５－９－２,https://www.au.com/storelocator/detail/?shopId=N-00352,34.997263,138.410913,ok
au,東海,静岡県,ａｕショップ 静波,421-0422 静岡県牧之原市静波２０３１－１,https://www.au.com/storelocator/detail/?shopId=N-00554,34.735298,138.227732,ok
au,東海,静岡県,ａｕショップ 草薙,424-0888 静岡県静岡市清水区中之郷１－２－１１,https://www.au.com/storelocator/detail/?shopId=N-00344,34.999221,138.440881,ok
au,東海,静岡県,ａｕショップ 袋井,437-0065 静岡県袋井市堀越３８８－３,https://www.au.com/storelocator/detail/?shopId=N-00340,34.751431,137.908463,ok
au,東海,静岡県,ａｕショップ 大仁,410-2317 静岡県伊豆の国市守木８３９,https://www.au.com/storelocator/detail/?shopId=N-00333,35.021699,138.946060,ok
au,東海,静岡県,ａｕショップ 長泉,411-0942 静岡県駿東郡長泉町中土狩３３９－５,https://www.au.com/storelocator/detail/?shopId=N-00346,35.138489,138.908194,ok
au,東海,静岡県,ａｕショップ 天竜,434-0003 静岡県浜松市浜名区新原５３１６,https://www.au.com/storelocator/detail/?shopId=N-00189,34.821368,137.797653,ok
au,東海,静岡県,ａｕショップ 島田,427-0056 静岡県島田市大津通８５８９－１,https://www.au.com/storelocator/detail/?shopId=N-00351,34.835663,138.178711,ok
au,東海,静岡県,ａｕショップ 藤枝１号線,426-0026 静岡県藤枝市岡出山１－１７－１９,https://www.au.com/storelocator/detail/?shopId=N-00506,34.866143,138.258258,ok
au,東海,静岡県,ａｕショップ 藤枝駅南,426-0061 静岡県藤枝市田沼1-17-22,https://www.au.com/storelocator/detail/?shopId=N-00332,34.848115,138.256159,ok
au,東海,静岡県,ａｕショップ 熱海,413-0015 静岡県熱海市中央町１８－６,https://www.au.com/storelocator/detail/?shopId=N-00454,35.095084,139.071441,ok
au,東海,静岡県,ａｕショップ 函南,419-0123 静岡県田方郡函南町間宮３２９―６,https://www.au.com/storelocator/detail/?shopId=N-00328,35.084664,138.936555,ok
au,東海,静岡県,ａｕショップ 磐田今之浦,438-0071 静岡県磐田市今之浦３－１２－６,https://www.au.com/storelocator/detail/?shopId=N-00348,34.720521,137.857920,ok
au,東海,静岡県,ａｕショップ 浜岡,437-1612 静岡県御前崎市池新田５４９３－１,https://www.au.com/storelocator/detail/?shopId=N-00436,34.638800,138.127736,ok
au,東海,静岡県,ａｕショップ 浜松さんじの,430-0812 静岡県浜松市中央区本郷町２３６－１,https://www.au.com/storelocator/detail/?shopId=N-00484,34.695216,137.756313,ok
au,東海,静岡県,ａｕショップ 浜松高林,430-0907 静岡県浜松市中央区高林5丁目5-28,https://www.au.com/storelocator/detail/?shopId=N-00377,34.731834,137.734707,ok
au,東海,静岡県,ａｕショップ 浜松小豆餅,433-8113 静岡県浜松市中央区小豆餅１－１４－２,https://www.au.com/storelocator/detail/?shopId=N-00334,34.753260,137.725222,ok
au,東海,静岡県,ａｕショップ 浜松西伊場,432-8038 静岡県浜松市中央区西伊場町５７－１８,https://www.au.com/storelocator/detail/?shopId=N-00350,34.699481,137.700857,ok
au,東海,静岡県,ａｕショップ 浜松柳通り,430-0801 静岡県浜松市中央区神立町１２５－５,https://www.au.com/storelocator/detail/?shopId=N-00566,34.718053,137.751648,ok
au,東海,静岡県,ａｕショップ 富士吉原,417-0047 静岡県富士市青島町２３番地,https://www.au.com/storelocator/detail/?shopId=N-00338,35.157756,138.677435,ok
au,東海,静岡県,ａｕショップ 富士宮,418-0025 静岡県富士宮市前田町１０７,https://www.au.com/storelocator/detail/?shopId=N-00329,35.214261,138.630992,ok
au,東海,静岡県,ａｕショップ 富士宮北,418-0005 静岡県富士宮市宮原３７６－１,https://www.au.com/storelocator/detail/?shopId=N-00362,35.248869,138.610746,ok
au,東海,静岡県,ａｕショップ 富士柚木,416-0908 静岡県富士市柚木３８５－１,https://www.au.com/storelocator/detail/?shopId=N-00363,35.158059,138.644223,ok
docomo,東海,静岡県,ドコモショップあずきもち店,433-8113 静岡県浜松市中央区小豆餅２丁目11-18,https://shop.smt.docomo.ne.jp/shop_detail/0400501088500/index.html,34.752713611111,137.72693777778,ok
docomo,東海,静岡県,ドコモショップイオンタウン富士南店,416-0934 静岡県富士市鮫島118-10 イオンタウン富士南,https://shop.smt.docomo.ne.jp/shop_detail/0481710008300/index.html,35.140926944444,138.67519972222,ok
docomo,東海,静岡県,ドコモショップイオンモール富士宮店,418-0032 静岡県富士宮市浅間町1-8 イオンモール富士宮,https://shop.smt.docomo.ne.jp/shop_detail/0481715101300/index.html,35.220731944444,138.61253055556,ok
docomo,東海,静岡県,ドコモショップさんじの店,430-0816 静岡県浜松市中央区参野町1-69 サンフォーレ矢野,https://shop.smt.docomo.ne.jp/shop_detail/0461715000200/index.html,34.691889444444,137.75551166667,ok
docomo,東海,静岡県,ドコモショッププレ葉ウォーク浜北店,434-8502 静岡県浜松市浜名区貴布祢1200,https://shop.smt.docomo.ne.jp/shop_detail/0400500169900/index.html,34.797593888889,137.77929472222,ok
docomo,東海,静岡県,ドコモショップベイドリーム清水店,424-0906 静岡県静岡市清水区駒越北町8-1 ベイドリーム清水,https://shop.smt.docomo.ne.jp/shop_detail/0400501078500/index.html,34.984762777778,138.49958277778,ok
docomo,東海,静岡県,ドコモショップマークイズ静岡店,420-0821 静岡県静岡市葵区柚木1026 マークイズ静岡,https://shop.smt.docomo.ne.jp/shop_detail/0400501241900/index.html,34.983888888889,138.40944444444,ok
docomo,東海,静岡県,ドコモショップみろく店,420-0042 静岡県静岡市葵区駒形通6-13-24,https://shop.smt.docomo.ne.jp/shop_detail/0400500658800/index.html,34.962650555556,138.37212222222,ok
docomo,東海,静岡県,ドコモショップららぽーと沼津店,410-8541 静岡県沼津市東椎路字東荒301-3,https://shop.smt.docomo.ne.jp/shop_detail/0400500754600/index.html,35.118403611111,138.840165,ok
docomo,東海,静岡県,ドコモショップららぽーと磐田店,438-0801 静岡県磐田市高見丘1200 ららぽーと磐田,https://shop.smt.docomo.ne.jp/shop_detail/0400501279700/index.html,34.750363888889,137.842905,ok
docomo,東海,静岡県,ドコモショップ伊東店,414-0038 静岡県伊東市広野4-4,https://shop.smt.docomo.ne.jp/shop_detail/0400500136300/index.html,34.958835,139.09102861111,ok
docomo,東海,静岡県,ドコモショップ下田店,415-0023 静岡県下田市4-24,https://shop.smt.docomo.ne.jp/shop_detail/0400500386600/index.html,34.672721111111,138.94379888889,ok
docomo,東海,静岡県,ドコモショップ掛川宮脇店,436-0086 静岡県掛川市宮脇1-16-19,https://shop.smt.docomo.ne.jp/shop_detail/0400501264300/index.html,34.779808888889,138.02835611111,ok
docomo,東海,静岡県,ドコモショップ掛川大池店,436-0043 静岡県掛川市大池2951,https://shop.smt.docomo.ne.jp/shop_detail/0400501270000/index.html,34.773869166667,137.99235277778,ok
docomo,東海,静岡県,ドコモショップ菊川店,439-0031 静岡県菊川市加茂5879,https://shop.smt.docomo.ne.jp/shop_detail/0400501224500/index.html,34.740801388889,138.08521555556,ok
docomo,東海,静岡県,ドコモショップ吉田インター店,421-0304 静岡県榛原郡吉田町神戸550,https://shop.smt.docomo.ne.jp/shop_detail/0400501145100/index.html,34.786422222222,138.24774722222,ok
docomo,東海,静岡県,ドコモショップ宮北店,418-0052 静岡県富士宮市淀平町827-5,https://shop.smt.docomo.ne.jp/shop_detail/0400500669600/index.html,35.238486388889,138.60936277778,ok
docomo,東海,静岡県,ドコモショップ湖西店,431-0431 静岡県湖西市鷲津484-6,https://shop.smt.docomo.ne.jp/shop_detail/0400500379700/index.html,34.718258333333,137.54179777778,ok
docomo,東海,静岡県,ドコモショップ御殿場Ｒ２４６店,412-0045 静岡県御殿場市川島田894-1,https://shop.smt.docomo.ne.jp/shop_detail/0400501278300/index.html,35.300656111111,138.92266694444,ok
docomo,東海,静岡県,ドコモショップ御殿場店,412-0026 静岡県御殿場市東田中２丁目2-7,https://shop.smt.docomo.ne.jp/shop_detail/0400500442400/index.html,35.301245833333,138.93998277778,ok
docomo,東海,静岡県,ドコモショップ佐鳴台店,432-8061 静岡県浜松市中央区入野町726-3,https://shop.smt.docomo.ne.jp/shop_detail/0400500547900/index.html,34.699968611111,137.6989325,ok
docomo,東海,静岡県,ドコモショップ三島店,411-0907 静岡県駿東郡清水町伏見58-14,https://shop.smt.docomo.ne.jp/shop_detail/0481710008400/index.html,35.108151111111,138.90164194444,ok
docomo,東海,静岡県,ドコモショップ三島函南店,419-0123 静岡県田方郡函南町間宮434-1,https://shop.smt.docomo.ne.jp/shop_detail/0400501114100/index.html,35.083081944444,138.93550333333,ok
docomo,東海,静岡県,ドコモショップ三方原店,433-8112 静岡県浜松市中央区初生町805-1,https://shop.smt.docomo.ne.jp/shop_detail/0400500752100/index.html,34.766817777778,137.71843111111,ok
docomo,東海,静岡県,ドコモショップ昭府店,420-0871 静岡県静岡市葵区昭府1-18-5,https://shop.smt.docomo.ne.jp/shop_detail/0400500660600/index.html,34.998783055556,138.37042388889,ok
docomo,東海,静岡県,ドコモショップ沼津リコー通り店,410-0054 静岡県沼津市北高島町7-3,https://shop.smt.docomo.ne.jp/shop_detail/0481710008100/index.html,35.113340277778,138.85973972222,ok
docomo,東海,静岡県,ドコモショップ沼津八間通り店,410-0832 静岡県沼津市御幸町20-20,https://shop.smt.docomo.ne.jp/shop_detail/0400500410500/index.html,35.093796666667,138.86442555556,ok
docomo,東海,静岡県,ドコモショップ焼津店,425-0082 静岡県焼津市大村２丁目29-19,https://shop.smt.docomo.ne.jp/shop_detail/0481766304300/index.html,34.870131666667,138.30639583333,ok
docomo,東海,静岡県,ドコモショップ焼津南店,425-0041 静岡県焼津市石津9-4,https://shop.smt.docomo.ne.jp/shop_detail/0400500947300/index.html,34.842723055556,138.31194888889,ok
docomo,東海,静岡県,ドコモショップ新静岡店,420-0857 静岡県静岡市葵区御幸町3-21 ペガサート１Ｆ,https://shop.smt.docomo.ne.jp/shop_detail/0400500539700/index.html,34.975043333333,138.38612805556,ok
docomo,東海,静岡県,ドコモショップ新北街道店,420-0810 静岡県静岡市葵区上土1-1-75,https://shop.smt.docomo.ne.jp/shop_detail/0400500484100/index.html,34.998899166667,138.4148275,ok
docomo,東海,静岡県,ドコモショップ裾野店,410-1118 静岡県裾野市佐野1588-5,https://shop.smt.docomo.ne.jp/shop_detail/0400501119800/index.html,35.169077222222,138.90479,ok
docomo,東海,静岡県,ドコモショップ清水Ｒ１号店,424-0053 静岡県静岡市清水区渋川2-6,https://shop.smt.docomo.ne.jp/shop_detail/0400501269900/index.html,35.017777777778,138.46983333333,ok
docomo,東海,静岡県,ドコモショップ清水店,424-0806 静岡県静岡市清水区辻1-31,https://shop.smt.docomo.ne.jp/shop_detail/0481703060300/index.html,35.025735555556,138.487015,ok
docomo,東海,静岡県,ドコモショップ静岡安東店,420-0861 静岡県静岡市葵区丸山町1-31,https://shop.smt.docomo.ne.jp/shop_detail/0400501247600/index.html,34.986330555556,138.37639166667,ok
docomo,東海,静岡県,ドコモショップ静岡南店,422-8041 静岡県静岡市駿河区中田2-5,https://shop.smt.docomo.ne.jp/shop_detail/0481716001000/index.html,34.961204722222,138.39825166667,ok
docomo,東海,静岡県,ドコモショップ浅羽パディ店,437-1122 静岡県袋井市浅岡425,https://shop.smt.docomo.ne.jp/shop_detail/0400501239800/index.html,34.7106,137.91733138889,ok
docomo,東海,静岡県,ドコモショップ袋井店,437-0064 静岡県袋井市川井1340-1,https://shop.smt.docomo.ne.jp/shop_detail/0400500959900/index.html,34.748796111111,137.90984,ok
docomo,東海,静岡県,ドコモショップ大仁店,410-2322 静岡県伊豆の国市吉田355-4,https://shop.smt.docomo.ne.jp/shop_detail/0400500638200/index.html,35.000256111111,138.93901777778,ok
docomo,東海,静岡県,ドコモショップ天竜店,434-0016 静岡県浜松市浜名区根堅2-82,https://shop.smt.docomo.ne.jp/shop_detail/0400501134200/index.html,34.843057777778,137.79825222222,ok
docomo,東海,静岡県,ドコモショップ島田店（静岡県）,427-0056 静岡県島田市大津通11-19,https://shop.smt.docomo.ne.jp/shop_detail/0400500961400/index.html,34.834281111111,138.17862611111,ok
docomo,東海,静岡県,ドコモショップ東新田店,421-0112 静岡県静岡市駿河区東新田1-15-15,https://shop.smt.docomo.ne.jp/shop_detail/0400500947700/index.html,34.947403333333,138.36975027778,ok
docomo,東海,静岡県,ドコモショップ藤枝青島店,426-0036 静岡県藤枝市上青島443-1,https://shop.smt.docomo.ne.jp/shop_detail/0400501267300/index.html,34.843055555556,138.22,ok
docomo,東海,静岡県,ドコモショップ藤枝店,426-0037 静岡県藤枝市青木3-10-43,https://shop.smt.docomo.ne.jp/shop_detail/0400500292500/index.html,34.855529722222,138.25393027778,ok
docomo,東海,静岡県,ドコモショップ藤枝東店,426-0018 静岡県藤枝市本町4-30,https://shop.smt.docomo.ne.jp/shop_detail/0400501256100/index.html,34.876029444444,138.26593805556,ok
docomo,東海,静岡県,ドコモショップ熱海店,413-0014 静岡県熱海市渚町1-21,https://shop.smt.docomo.ne.jp/shop_detail/0400500845200/index.html,35.093548888889,139.07364111111,ok
docomo,東海,静岡県,ドコモショップ磐田上岡田店,438-0047 静岡県磐田市豊島344-1 バローオカノ磐田店内,https://shop.smt.docomo.ne.jp/shop_detail/0400501268100/index.html,34.704399722222,137.85140805556,ok
docomo,東海,静岡県,ドコモショップ磐田店,438-0071 静岡県磐田市今之浦12-8,https://shop.smt.docomo.ne.jp/shop_detail/0400501130000/index.html,34.720901666667,137.85786972222,ok
docomo,東海,静岡県,ドコモショップ浜岡店,437-1612 静岡県御前崎市池新田9-Jan,https://shop.smt.docomo.ne.jp/shop_detail/0400500504000/index.html,34.636131944444,138.13203972222,ok
docomo,東海,静岡県,ドコモショップ浜松市野店,435-0052 静岡県浜松市中央区天王町2-82,https://shop.smt.docomo.ne.jp/shop_detail/0400501222500/index.html,34.7350375,137.76482638889,ok
docomo,東海,静岡県,ドコモショップ浜松志都呂店,432-8069 静岡県浜松市中央区志都呂一丁目32-17,https://shop.smt.docomo.ne.jp/shop_detail/0400501232600/index.html,34.698411944444,137.65682055556,ok
docomo,東海,静岡県,ドコモショップ浜松中央店,430-0944 静岡県浜松市中央区田町226-11,https://shop.smt.docomo.ne.jp/shop_detail/0400500410800/index.html,34.709347777778,137.73071194444,ok
docomo,東海,静岡県,ドコモショップ浜松東店,430-0913 静岡県浜松市中央区船越町34-25,https://shop.smt.docomo.ne.jp/shop_detail/0481709770000/index.html,34.718217777778,137.74693027778,ok
docomo,東海,静岡県,ドコモショップ浜松富塚店,432-8002 静岡県浜松市中央区富塚町5-Jan,https://shop.smt.docomo.ne.jp/shop_detail/0400501229900/index.html,34.724915,137.69498166667,ok
docomo,東海,静岡県,ドコモショップ浜松有玉店,431-3115 静岡県浜松市中央区西ケ崎町1874-1,https://shop.smt.docomo.ne.jp/shop_detail/0400501246800/index.html,34.773055555556,137.75944444444,ok
docomo,東海,静岡県,ドコモショップ富士宮店,418-0025 静岡県富士宮市前田町1,https://shop.smt.docomo.ne.jp/shop_detail/0400500255100/index.html,35.215910277778,138.62729333333,ok
docomo,東海,静岡県,ドコモショップ富士今泉店,417-0001 静岡県富士市今泉3-4-35,https://shop.smt.docomo.ne.jp/shop_detail/0400501127500/index.html,35.164218611111,138.69592833333,ok
docomo,東海,静岡県,ドコモショップ富士南店,416-0923 静岡県富士市横割本町17-15,https://shop.smt.docomo.ne.jp/shop_detail/0400500266300/index.html,35.149488611111,138.65108,ok
softbank,東海,静岡県,ソフトバンク ＡＯＫＩ静岡千代田,静岡県静岡市葵区東千代田２丁目１‐２２ＡＯＫＩ静岡千代田店１階,https://www.softbank.jp/shop/search/detail/C605/,35.002163,138.40701,ok
softbank,東海,静岡県,ソフトバンク アピタ島田,静岡県島田市宝来町８‐２　アピタ島田店２階,https://www.softbank.jp/shop/search/detail/C677/,34.82762,138.18466,ok
softbank,東海,静岡県,ソフトバンク イオンタウン磐田,静岡県磐田市西貝塚横須賀道北３６９０　イオンタウン磐田ショッピングセンター,https://www.softbank.jp/shop/search/detail/C681/,34.727413,137.87708,ok
softbank,東海,静岡県,ソフトバンク イオンモール浜松市野,静岡県浜松市中央区天王町諏訪１９８１‐３　イオンモール浜松市野２Ｆ,https://www.softbank.jp/shop/search/detail/C689/,34.74037,137.76266,ok
softbank,東海,静岡県,ソフトバンク イオンモール浜松志都呂,静岡県浜松市中央区志都呂２丁目３７‐１　イオンモール浜松志都呂１階,https://www.softbank.jp/shop/search/detail/C647/,34.696663,137.65143,ok
softbank,東海,静岡県,ソフトバンク イオンモール富士宮,静岡県富士宮市浅間町１‐８　イオンモール富士宮内１Ｆ,https://www.softbank.jp/shop/search/detail/C691/,35.22071,138.61198,ok
softbank,東海,静岡県,ソフトバンク エディオンクロスガーデン富士中央,静岡県富士市中央町３丁目１３‐７　クロスガーデン富士中央店２Ｆ,https://www.softbank.jp/shop/search/detail/C669/,35.164257,138.67953,ok
softbank,東海,静岡県,ソフトバンク エディオンサントムーン柿田川,静岡県駿東郡清水町伏見字泉頭５８番地の１,https://www.softbank.jp/shop/search/detail/C687/,35.108696,138.90077,ok
softbank,東海,静岡県,ソフトバンク サンストリート浜北,静岡県浜松市浜名区平口２８６１　サンストリート浜北　内,https://www.softbank.jp/shop/search/detail/C676/,34.79492,137.76099,ok
softbank,東海,静岡県,ソフトバンク テレビ静岡前,静岡県静岡市駿河区聖一色２０４‐７,https://www.softbank.jp/shop/search/detail/C610/,34.989727,138.42647,ok
softbank,東海,静岡県,ソフトバンク プレ葉ウォーク浜北,静岡県浜松市浜名区貴布祢１２００　２階,https://www.softbank.jp/shop/search/detail/C692/,34.7976,137.77942,ok
softbank,東海,静岡県,ソフトバンク ベイドリーム清水,静岡県静岡市清水区駒越北町８番１号　ベイドリーム清水　１２５２区画,https://www.softbank.jp/shop/search/detail/C644/,34.984646,138.49976,ok
softbank,東海,静岡県,ソフトバンク ららぽーと沼津,静岡県沼津市東椎路字東荒３０１番地３,https://www.softbank.jp/shop/search/detail/CA45/,35.118343,138.84016,ok
softbank,東海,静岡県,ソフトバンク ららぽーと磐田,静岡県磐田市高見丘１２００番地　ららぽーと磐田２Ｆ　２６３０‐１,https://www.softbank.jp/shop/search/detail/CA58/,34.75039,137.8422,ok
softbank,東海,静岡県,ソフトバンク 伊東川奈,静岡県伊東市川奈１２５７‐１１７,https://www.softbank.jp/shop/search/detail/C659/,34.947586,139.11858,ok
softbank,東海,静岡県,ソフトバンク 下田,静岡県下田市一丁目１‐５　ホワイトビル１Ｆ,https://www.softbank.jp/shop/search/detail/C636/,34.678616,138.94402,ok
softbank,東海,静岡県,ソフトバンク 掛川,静岡県掛川市中央３丁目２４番,https://www.softbank.jp/shop/search/detail/C607/,34.771072,138.00267,ok
softbank,東海,静岡県,ソフトバンク 掛川大池,静岡県掛川市大池５８８‐３,https://www.softbank.jp/shop/search/detail/C680/,34.776096,137.99168,ok
softbank,東海,静岡県,ソフトバンク 菊川,静岡県菊川市加茂６１０５,https://www.softbank.jp/shop/search/detail/C651/,34.738876,138.08585,ok
softbank,東海,静岡県,ソフトバンク 湖西,静岡県湖西市古見９７６‐５　１階,https://www.softbank.jp/shop/search/detail/C623/,34.716946,137.53474,ok
softbank,東海,静岡県,ソフトバンク 御殿場,静岡県御殿場市東田中２丁目１‐１１,https://www.softbank.jp/shop/search/detail/C630/,35.300735,138.93925,ok
softbank,東海,静岡県,ソフトバンク 御殿場中央,静岡県御殿場市茱萸沢１３８５,https://www.softbank.jp/shop/search/detail/C673/,35.302456,138.92865,ok
softbank,東海,静岡県,ソフトバンク 昭府,静岡県静岡市葵区昭府１丁目１８ー１,https://www.softbank.jp/shop/search/detail/C666/,34.998417,138.3707,ok
softbank,東海,静岡県,ソフトバンク 沼津,静岡県沼津市若葉町１４番１６号　美菜里杏弐番館,https://www.softbank.jp/shop/search/detail/C601/,35.120148,138.85492,ok
softbank,東海,静岡県,ソフトバンク 沼津原,静岡県沼津市原１５４３‐１,https://www.softbank.jp/shop/search/detail/C648/,35.129,138.8014,ok
softbank,東海,静岡県,ソフトバンク 沼津香貫,静岡県沼津市三園町２‐７,https://www.softbank.jp/shop/search/detail/C624/,35.09166,138.86533,ok
softbank,東海,静岡県,ソフトバンク 焼津,静岡県焼津市焼津１丁目４番２２号,https://www.softbank.jp/shop/search/detail/C620/,34.866966,138.3161,ok
softbank,東海,静岡県,ソフトバンク 焼津石津,静岡県焼津市石津３丁目１８番５,https://www.softbank.jp/shop/search/detail/C646/,34.843544,138.3174,ok
softbank,東海,静岡県,ソフトバンク 榛原,静岡県榛原郡吉田町住吉１３５９‐２,https://www.softbank.jp/shop/search/detail/C625/,34.76373,138.24706,ok
softbank,東海,静岡県,ソフトバンク 裾野南,静岡県裾野市伊豆島田８２５‐２,https://www.softbank.jp/shop/search/detail/C633/,35.15014,138.90378,ok
softbank,東海,静岡県,ソフトバンク 清水,静岡県静岡市清水区有東坂２丁目２６８‐１,https://www.softbank.jp/shop/search/detail/C609/,35.00981,138.4642,ok
softbank,東海,静岡県,ソフトバンク 清水大曲,静岡県静岡市清水区元城町７‐３１,https://www.softbank.jp/shop/search/detail/C670/,35.01926,138.476,ok
softbank,東海,静岡県,ソフトバンク 清水町,静岡県駿東郡清水町久米田６１‐１,https://www.softbank.jp/shop/search/detail/C655/,35.09984,138.91045,ok
softbank,東海,静岡県,ソフトバンク 清水辻,静岡県静岡市清水区辻２丁目１２‐２０,https://www.softbank.jp/shop/search/detail/C632/,35.028503,138.48802,ok
softbank,東海,静岡県,ソフトバンク 西焼津,静岡県焼津市西焼津２‐１,https://www.softbank.jp/shop/search/detail/TA23/,34.86157,138.28564,ok
softbank,東海,静岡県,ソフトバンク 静岡,静岡県静岡市葵区伝馬町３‐１　深尾ビル１階,https://www.softbank.jp/shop/search/detail/C600/,34.974342,138.38689,ok
softbank,東海,静岡県,ソフトバンク 静岡下川原,静岡県静岡市駿河区下川原南２１番３０号,https://www.softbank.jp/shop/search/detail/C616/,34.93339,138.38281,ok
softbank,東海,静岡県,ソフトバンク 静岡見瀬,静岡県静岡市駿河区見瀬１０２‐１,https://www.softbank.jp/shop/search/detail/TA18/,34.95899,138.38817,ok
